x-axis,1,F1
second,Ampere,Volt
-972.6400E-03,-393.0E-06,+3.7645264E+00
-972.4800E-03,-1.1970E-03,+3.7645264E+00
-972.3200E-03,-1.1970E-03,+3.7645264E+00
-972.1600E-03,-1.1970E-03,+3.7645264E+00
-972.0000E-03,-393.0E-06,+3.7645264E+00
-971.8400E-03,-1.1970E-03,+3.7645264E+00
-971.6800E-03,-393.0E-06,+3.8045654E+00
-971.5200E-03,-1.1970E-03,+3.7645264E+00
-971.3600E-03,-393.0E-06,+3.7645264E+00
-971.2000E-03,-1.1970E-03,+3.7645264E+00
-971.0400E-03,-1.1970E-03,+3.7645264E+00
-970.8800E-03,-1.1970E-03,+3.8045654E+00
-970.7200E-03,-1.1970E-03,+3.7645264E+00
-970.5600E-03,-393.0E-06,+3.7645264E+00
-970.4000E-03,-393.0E-06,+3.8045654E+00
-970.2400E-03,-393.0E-06,+3.7645264E+00
-970.0800E-03,-393.0E-06,+3.7645264E+00
-969.9200E-03,-1.1970E-03,+3.7645264E+00
-969.7600E-03,-393.0E-06,+3.8045654E+00
-969.6000E-03,-1.1970E-03,+3.7645264E+00
-969.4400E-03,-1.1970E-03,+3.7645264E+00
-969.2800E-03,-1.1970E-03,+3.7645264E+00
-969.1200E-03,-393.0E-06,+3.7645264E+00
-968.9600E-03,-1.1970E-03,+3.7645264E+00
-968.8000E-03,-1.1970E-03,+3.7645264E+00
-968.6400E-03,-393.0E-06,+3.7645264E+00
-968.4800E-03,-1.1970E-03,+3.7645264E+00
-968.3200E-03,-393.0E-06,+3.7645264E+00
-968.1600E-03,-2.0010E-03,+3.7645264E+00
-968.0000E-03,-1.1970E-03,+3.7645264E+00
-967.8400E-03,-1.1970E-03,+3.7645264E+00
-967.6800E-03,-393.0E-06,+3.7645264E+00
-967.5200E-03,-393.0E-06,+3.7645264E+00
-967.3600E-03,-393.0E-06,+3.7645264E+00
-967.2000E-03,-1.1970E-03,+3.7645264E+00
-967.0400E-03,-1.1970E-03,+3.7645264E+00
-966.8800E-03,-1.1970E-03,+3.7645264E+00
-966.7200E-03,-1.1970E-03,+3.7645264E+00
-966.5600E-03,-2.0010E-03,+3.7645264E+00
-966.4000E-03,-1.1970E-03,+3.7645264E+00
-966.2400E-03,-1.1970E-03,+3.7645264E+00
-966.0800E-03,-393.0E-06,+3.7645264E+00
-965.9200E-03,-1.1970E-03,+3.7645264E+00
-965.7600E-03,-393.0E-06,+3.7645264E+00
-965.6000E-03,-2.0010E-03,+3.7645264E+00
-965.4400E-03,-393.0E-06,+3.7645264E+00
-965.2800E-03,-1.1970E-03,+3.7645264E+00
-965.1200E-03,-1.1970E-03,+3.7645264E+00
-964.9600E-03,-1.1970E-03,+3.8045654E+00
-964.8000E-03,-393.0E-06,+3.7645264E+00
-964.6400E-03,-1.1970E-03,+3.7645264E+00
-964.4800E-03,-1.1970E-03,+3.8045654E+00
-964.3200E-03,-393.0E-06,+3.7645264E+00
-964.1600E-03,-1.1970E-03,+3.7645264E+00
-964.0000E-03,-1.1970E-03,+3.7645264E+00
-963.8400E-03,-1.1970E-03,+3.7645264E+00
-963.6800E-03,-1.1970E-03,+3.7645264E+00
-963.5200E-03,-1.1970E-03,+3.7645264E+00
-963.3600E-03,-1.1970E-03,+3.7645264E+00
-963.2000E-03,-1.1970E-03,+3.7645264E+00
-963.0400E-03,-1.1970E-03,+3.7645264E+00
-962.8800E-03,-1.1970E-03,+3.7645264E+00
-962.7200E-03,-393.0E-06,+3.7645264E+00
-962.5600E-03,-1.1970E-03,+3.7645264E+00
-962.4000E-03,-393.0E-06,+3.7645264E+00
-962.2400E-03,-2.0010E-03,+3.7645264E+00
-962.0800E-03,-1.1970E-03,+3.7645264E+00
-961.9200E-03,-1.1970E-03,+3.7645264E+00
-961.7600E-03,-1.1970E-03,+3.7645264E+00
-961.6000E-03,-1.1970E-03,+3.7645264E+00
-961.4400E-03,-1.1970E-03,+3.7645264E+00
-961.2800E-03,-1.1970E-03,+3.8045654E+00
-961.1200E-03,-1.1970E-03,+3.7645264E+00
-960.9600E-03,-393.0E-06,+3.7645264E+00
-960.8000E-03,-1.1970E-03,+3.7645264E+00
-960.6400E-03,-1.1970E-03,+3.7645264E+00
-960.4800E-03,-1.1970E-03,+3.7645264E+00
-960.3200E-03,-1.1970E-03,+3.7645264E+00
-960.1600E-03,-2.0010E-03,+3.7645264E+00
-960.0000E-03,-1.1970E-03,+3.7645264E+00
-959.8400E-03,-1.1970E-03,+3.7645264E+00
-959.6800E-03,-1.1970E-03,+3.7645264E+00
-959.5200E-03,-1.1970E-03,+3.7645264E+00
-959.3600E-03,-1.1970E-03,+3.7645264E+00
-959.2000E-03,-1.1970E-03,+3.7645264E+00
-959.0400E-03,-393.0E-06,+3.7645264E+00
-958.8800E-03,-1.1970E-03,+3.8045654E+00
-958.7200E-03,-1.1970E-03,+3.7645264E+00
-958.5600E-03,-1.1970E-03,+3.7645264E+00
-958.4000E-03,-1.1970E-03,+3.7645264E+00
-958.2400E-03,-1.1970E-03,+3.7645264E+00
-958.0800E-03,-1.1970E-03,+3.7645264E+00
-957.9200E-03,-1.1970E-03,+3.7645264E+00
-957.7600E-03,-1.1970E-03,+3.7645264E+00
-957.6000E-03,-1.1970E-03,+3.7645264E+00
-957.4400E-03,-393.0E-06,+3.7645264E+00
-957.2800E-03,-1.1970E-03,+3.7645264E+00
-957.1200E-03,-1.1970E-03,+3.7645264E+00
-956.9600E-03,-393.0E-06,+3.7645264E+00
-956.8000E-03,-1.1970E-03,+3.7645264E+00
-956.6400E-03,-1.1970E-03,+3.7645264E+00
-956.4800E-03,-393.0E-06,+3.7645264E+00
-956.3200E-03,-1.1970E-03,+3.7645264E+00
-956.1600E-03,-1.1970E-03,+3.7645264E+00
-956.0000E-03,-1.1970E-03,+3.7645264E+00
-955.8400E-03,-1.1970E-03,+3.7645264E+00
-955.6800E-03,-1.1970E-03,+3.7645264E+00
-955.5200E-03,-1.1970E-03,+3.7645264E+00
-955.3600E-03,-393.0E-06,+3.7645264E+00
-955.2000E-03,-1.1970E-03,+3.7645264E+00
-955.0400E-03,-1.1970E-03,+3.7645264E+00
-954.8800E-03,-393.0E-06,+3.7645264E+00
-954.7200E-03,-393.0E-06,+3.7645264E+00
-954.5600E-03,-1.1970E-03,+3.7645264E+00
-954.4000E-03,-1.1970E-03,+3.7645264E+00
-954.2400E-03,-1.1970E-03,+3.7645264E+00
-954.0800E-03,-1.1970E-03,+3.7645264E+00
-953.9200E-03,-1.1970E-03,+3.7645264E+00
-953.7600E-03,-393.0E-06,+3.7645264E+00
-953.6000E-03,-1.1970E-03,+3.7645264E+00
-953.4400E-03,-1.1970E-03,+3.7645264E+00
-953.2800E-03,-1.1970E-03,+3.7645264E+00
-953.1200E-03,-1.1970E-03,+3.7645264E+00
-952.9600E-03,-1.1970E-03,+3.7645264E+00
-952.8000E-03,-1.1970E-03,+3.7645264E+00
-952.6400E-03,-393.0E-06,+3.7645264E+00
-952.4800E-03,-1.1970E-03,+3.7645264E+00
-952.3200E-03,-1.1970E-03,+3.8045654E+00
-952.1600E-03,-1.1970E-03,+3.7645264E+00
-952.0000E-03,-2.0010E-03,+3.7645264E+00
-951.8400E-03,-1.1970E-03,+3.7645264E+00
-951.6800E-03,-1.1970E-03,+3.7645264E+00
-951.5200E-03,-1.1970E-03,+3.7645264E+00
-951.3600E-03,-1.1970E-03,+3.7645264E+00
-951.2000E-03,-1.1970E-03,+3.7645264E+00
-951.0400E-03,-1.1970E-03,+3.7645264E+00
-950.8800E-03,-1.1970E-03,+3.7645264E+00
-950.7200E-03,-1.1970E-03,+3.8045654E+00
-950.5600E-03,-1.1970E-03,+3.7645264E+00
-950.4000E-03,-1.1970E-03,+3.7645264E+00
-950.2400E-03,-1.1970E-03,+3.7645264E+00
-950.0800E-03,-393.0E-06,+3.7645264E+00
-949.9200E-03,-393.0E-06,+3.7645264E+00
-949.7600E-03,-1.1970E-03,+3.8045654E+00
-949.6000E-03,-1.1970E-03,+3.8045654E+00
-949.4400E-03,-1.1970E-03,+3.8045654E+00
-949.2800E-03,-1.1970E-03,+3.7645264E+00
-949.1200E-03,-1.1970E-03,+3.7645264E+00
-948.9600E-03,-393.0E-06,+3.8045654E+00
-948.8000E-03,-1.1970E-03,+3.7645264E+00
-948.6400E-03,-1.1970E-03,+3.7645264E+00
-948.4800E-03,-393.0E-06,+3.7645264E+00
-948.3200E-03,-393.0E-06,+3.7645264E+00
-948.1600E-03,-393.0E-06,+3.7645264E+00
-948.0000E-03,-1.1970E-03,+3.7645264E+00
-947.8400E-03,-1.1970E-03,+3.7645264E+00
-947.6800E-03,-2.0010E-03,+3.7645264E+00
-947.5200E-03,-393.0E-06,+3.7645264E+00
-947.3600E-03,-393.0E-06,+3.7645264E+00
-947.2000E-03,-393.0E-06,+3.7645264E+00
-947.0400E-03,-393.0E-06,+3.7645264E+00
-946.8800E-03,-1.1970E-03,+3.7645264E+00
-946.7200E-03,-2.8050E-03,+3.7645264E+00
-946.5600E-03,-1.1970E-03,+3.7645264E+00
-946.4000E-03,-393.0E-06,+3.7645264E+00
-946.2400E-03,-1.1970E-03,+3.7645264E+00
-946.0800E-03,-1.1970E-03,+3.7645264E+00
-945.9200E-03,-393.0E-06,+3.7645264E+00
-945.7600E-03,-1.1970E-03,+3.7645264E+00
-945.6000E-03,-1.1970E-03,+3.7645264E+00
-945.4400E-03,-1.1970E-03,+3.7645264E+00
-945.2800E-03,-1.1970E-03,+3.7645264E+00
-945.1200E-03,-1.1970E-03,+3.8045654E+00
-944.9600E-03,-1.1970E-03,+3.7645264E+00
-944.8000E-03,-1.1970E-03,+3.7645264E+00
-944.6400E-03,-393.0E-06,+3.7645264E+00
-944.4800E-03,-1.1970E-03,+3.7645264E+00
-944.3200E-03,-393.0E-06,+3.7645264E+00
-944.1600E-03,-1.1970E-03,+3.7645264E+00
-944.0000E-03,-1.1970E-03,+3.7645264E+00
-943.8400E-03,-2.0010E-03,+3.7645264E+00
-943.6800E-03,-1.1970E-03,+3.7645264E+00
-943.5200E-03,-1.1970E-03,+3.7645264E+00
-943.3600E-03,-1.1970E-03,+3.7645264E+00
-943.2000E-03,-393.0E-06,+3.7645264E+00
-943.0400E-03,-1.1970E-03,+3.7645264E+00
-942.8800E-03,-393.0E-06,+3.7645264E+00
-942.7200E-03,-1.1970E-03,+3.7645264E+00
-942.5600E-03,-1.1970E-03,+3.7645264E+00
-942.4000E-03,-393.0E-06,+3.7645264E+00
-942.2400E-03,-1.1970E-03,+3.7645264E+00
-942.0800E-03,-1.1970E-03,+3.7645264E+00
-941.9200E-03,-1.1970E-03,+3.7645264E+00
-941.7600E-03,-1.1970E-03,+3.7645264E+00
-941.6000E-03,-1.1970E-03,+3.7645264E+00
-941.4400E-03,-2.0010E-03,+3.7645264E+00
-941.2800E-03,-393.0E-06,+3.7645264E+00
-941.1200E-03,-1.1970E-03,+3.7645264E+00
-940.9600E-03,-1.1970E-03,+3.7645264E+00
-940.8000E-03,-393.0E-06,+3.7645264E+00
-940.6400E-03,-1.1970E-03,+3.7645264E+00
-940.4800E-03,-1.1970E-03,+3.7645264E+00
-940.3200E-03,-1.1970E-03,+3.7645264E+00
-940.1600E-03,-393.0E-06,+3.7645264E+00
-940.0000E-03,-1.1970E-03,+3.7645264E+00
-939.8400E-03,-1.1970E-03,+3.7645264E+00
-939.6800E-03,-1.1970E-03,+3.7645264E+00
-939.5200E-03,-1.1970E-03,+3.7645264E+00
-939.3600E-03,-1.1970E-03,+3.7645264E+00
-939.2000E-03,-393.0E-06,+3.7645264E+00
-939.0400E-03,-1.1970E-03,+3.7645264E+00
-938.8800E-03,-1.1970E-03,+3.7645264E+00
-938.7200E-03,-1.1970E-03,+3.7645264E+00
-938.5600E-03,-1.1970E-03,+3.7645264E+00
-938.4000E-03,-1.1970E-03,+3.7645264E+00
-938.2400E-03,-393.0E-06,+3.7645264E+00
-938.0800E-03,-1.1970E-03,+3.7645264E+00
-937.9200E-03,-1.1970E-03,+3.7645264E+00
-937.7600E-03,-1.1970E-03,+3.7645264E+00
-937.6000E-03,-393.0E-06,+3.7645264E+00
-937.4400E-03,-393.0E-06,+3.7645264E+00
-937.2800E-03,-1.1970E-03,+3.7645264E+00
-937.1200E-03,-1.1970E-03,+3.7645264E+00
-936.9600E-03,-1.1970E-03,+3.7645264E+00
-936.8000E-03,-1.1970E-03,+3.8045654E+00
-936.6400E-03,-1.1970E-03,+3.7645264E+00
-936.4800E-03,-2.0010E-03,+3.7645264E+00
-936.3200E-03,-1.1970E-03,+3.7645264E+00
-936.1600E-03,-2.0010E-03,+3.7645264E+00
-936.0000E-03,-393.0E-06,+3.7645264E+00
-935.8400E-03,-1.1970E-03,+3.7645264E+00
-935.6800E-03,-1.1970E-03,+3.7645264E+00
-935.5200E-03,-1.1970E-03,+3.7645264E+00
-935.3600E-03,-1.1970E-03,+3.7645264E+00
-935.2000E-03,-393.0E-06,+3.7645264E+00
-935.0400E-03,-1.1970E-03,+3.7645264E+00
-934.8800E-03,-393.0E-06,+3.7645264E+00
-934.7200E-03,-1.1970E-03,+3.8045654E+00
-934.5600E-03,-1.1970E-03,+3.7645264E+00
-934.4000E-03,-2.0010E-03,+3.7645264E+00
-934.2400E-03,-1.1970E-03,+3.7645264E+00
-934.0800E-03,-2.0010E-03,+3.7645264E+00
-933.9200E-03,-1.1970E-03,+3.7645264E+00
-933.7600E-03,-2.0010E-03,+3.7645264E+00
-933.6000E-03,-1.1970E-03,+3.7645264E+00
-933.4400E-03,-2.0010E-03,+3.7645264E+00
-933.2800E-03,-393.0E-06,+3.7645264E+00
-933.1200E-03,-1.1970E-03,+3.7645264E+00
-932.9600E-03,-1.1970E-03,+3.7645264E+00
-932.8000E-03,-1.1970E-03,+3.7645264E+00
-932.6400E-03,-1.1970E-03,+3.7645264E+00
-932.4800E-03,-1.1970E-03,+3.7645264E+00
-932.3200E-03,-1.1970E-03,+3.7645264E+00
-932.1600E-03,-1.1970E-03,+3.7645264E+00
-932.0000E-03,-2.0010E-03,+3.7645264E+00
-931.8400E-03,-1.1970E-03,+3.8045654E+00
-931.6800E-03,-393.0E-06,+3.7645264E+00
-931.5200E-03,-2.0010E-03,+3.7645264E+00
-931.3600E-03,-393.0E-06,+3.7645264E+00
-931.2000E-03,-393.0E-06,+3.7645264E+00
-931.0400E-03,-2.0010E-03,+3.7645264E+00
-930.8800E-03,-1.1970E-03,+3.8045654E+00
-930.7200E-03,-1.1970E-03,+3.7645264E+00
-930.5600E-03,-1.1970E-03,+3.7645264E+00
-930.4000E-03,-393.0E-06,+3.7645264E+00
-930.2400E-03,-393.0E-06,+3.7645264E+00
-930.0800E-03,-1.1970E-03,+3.8045654E+00
-929.9200E-03,-1.1970E-03,+3.7645264E+00
-929.7600E-03,-393.0E-06,+3.7645264E+00
-929.6000E-03,-2.0010E-03,+3.7645264E+00
-929.4400E-03,-1.1970E-03,+3.7645264E+00
-929.2800E-03,-2.0010E-03,+3.7645264E+00
-929.1200E-03,-1.1970E-03,+3.7645264E+00
-928.9600E-03,-393.0E-06,+3.7645264E+00
-928.8000E-03,-1.1970E-03,+3.7645264E+00
-928.6400E-03,-393.0E-06,+3.7645264E+00
-928.4800E-03,-2.0010E-03,+3.7645264E+00
-928.3200E-03,-1.1970E-03,+3.7645264E+00
-928.1600E-03,-1.1970E-03,+3.7645264E+00
-928.0000E-03,-1.1970E-03,+3.7645264E+00
-927.8400E-03,-1.1970E-03,+3.7645264E+00
-927.6800E-03,-393.0E-06,+3.7645264E+00
-927.5200E-03,-393.0E-06,+3.8045654E+00
-927.3600E-03,-393.0E-06,+3.7645264E+00
-927.2000E-03,-1.1970E-03,+3.7645264E+00
-927.0400E-03,-1.1970E-03,+3.7645264E+00
-926.8800E-03,-1.1970E-03,+3.7645264E+00
-926.7200E-03,-393.0E-06,+3.7645264E+00
-926.5600E-03,-1.1970E-03,+3.7645264E+00
-926.4000E-03,-393.0E-06,+3.7645264E+00
-926.2400E-03,-1.1970E-03,+3.7645264E+00
-926.0800E-03,-1.1970E-03,+3.7645264E+00
-925.9200E-03,-1.1970E-03,+3.7645264E+00
-925.7600E-03,-393.0E-06,+3.7645264E+00
-925.6000E-03,-1.1970E-03,+3.7645264E+00
-925.4400E-03,-1.1970E-03,+3.7645264E+00
-925.2800E-03,-393.0E-06,+3.7645264E+00
-925.1200E-03,-393.0E-06,+3.7645264E+00
-924.9600E-03,-1.1970E-03,+3.7645264E+00
-924.8000E-03,-393.0E-06,+3.7645264E+00
-924.6400E-03,-1.1970E-03,+3.7645264E+00
-924.4800E-03,-1.1970E-03,+3.7645264E+00
-924.3200E-03,-1.1970E-03,+3.7645264E+00
-924.1600E-03,-1.1970E-03,+3.7645264E+00
-924.0000E-03,-1.1970E-03,+3.7645264E+00
-923.8400E-03,-1.1970E-03,+3.7645264E+00
-923.6800E-03,-1.1970E-03,+3.7645264E+00
-923.5200E-03,-393.0E-06,+3.7645264E+00
-923.3600E-03,-1.1970E-03,+3.7645264E+00
-923.2000E-03,-1.1970E-03,+3.7645264E+00
-923.0400E-03,-1.1970E-03,+3.8045654E+00
-922.8800E-03,-2.0010E-03,+3.7645264E+00
-922.7200E-03,-393.0E-06,+3.7645264E+00
-922.5600E-03,-1.1970E-03,+3.7645264E+00
-922.4000E-03,-1.1970E-03,+3.7645264E+00
-922.2400E-03,-393.0E-06,+3.7645264E+00
-922.0800E-03,-1.1970E-03,+3.7645264E+00
-921.9200E-03,-1.1970E-03,+3.7645264E+00
-921.7600E-03,-2.0010E-03,+3.7645264E+00
-921.6000E-03,-1.1970E-03,+3.7645264E+00
-921.4400E-03,-393.0E-06,+3.7645264E+00
-921.2800E-03,-393.0E-06,+3.7645264E+00
-921.1200E-03,-1.1970E-03,+3.7645264E+00
-920.9600E-03,-1.1970E-03,+3.7645264E+00
-920.8000E-03,-1.1970E-03,+3.7645264E+00
-920.6400E-03,-1.1970E-03,+3.7645264E+00
-920.4800E-03,-1.1970E-03,+3.7645264E+00
-920.3200E-03,-1.1970E-03,+3.7645264E+00
-920.1600E-03,-1.1970E-03,+3.7645264E+00
-920.0000E-03,-1.1970E-03,+3.7645264E+00
