x-axis,1,F1
second,Ampere,Volt
-194.68800E-03,-1.19699E-03,+3.61682129E+00
-194.65600E-03,-392.97E-06,+3.41589355E+00
-194.62400E-03,-392.97E-06,+3.61682129E+00
-194.59200E-03,-392.97E-06,+3.41589355E+00
-194.56000E-03,-1.19699E-03,+3.61682129E+00
-194.52800E-03,-392.97E-06,+3.61682129E+00
-194.49600E-03,+411.05E-06,+3.41589355E+00
-194.46400E-03,+411.05E-06,+3.41589355E+00
-194.43200E-03,-1.19699E-03,+3.41589355E+00
-194.40000E-03,-392.97E-06,+3.61682129E+00
-194.36800E-03,-392.97E-06,+3.41589355E+00
-194.33600E-03,+1.21507E-03,+3.41589355E+00
-194.30400E-03,+1.21507E-03,+3.61682129E+00
-194.27200E-03,-1.19699E-03,+3.61682129E+00
-194.24000E-03,-392.97E-06,+3.41589355E+00
-194.20800E-03,-1.19699E-03,+3.41589355E+00
-194.17600E-03,+411.05E-06,+3.41589355E+00
-194.14400E-03,-2.00101E-03,+3.41589355E+00
-194.11200E-03,+411.05E-06,+3.41589355E+00
-194.08000E-03,-392.97E-06,+3.61682129E+00
-194.04800E-03,-1.19699E-03,+3.61682129E+00
-194.01600E-03,-392.97E-06,+3.41589355E+00
-193.98400E-03,-392.97E-06,+3.41589355E+00
-193.95200E-03,-2.00101E-03,+3.61682129E+00
-193.92000E-03,-392.97E-06,+3.41589355E+00
-193.88800E-03,-392.97E-06,+3.41589355E+00
-193.85600E-03,-2.00101E-03,+3.41589355E+00
-193.82400E-03,+1.21507E-03,+3.41589355E+00
-193.79200E-03,-1.19699E-03,+3.61682129E+00
-193.76000E-03,-392.97E-06,+3.61682129E+00
-193.72800E-03,-392.97E-06,+3.41589355E+00
-193.69600E-03,-2.00101E-03,+3.41589355E+00
-193.66400E-03,+411.05E-06,+3.41589355E+00
-193.63200E-03,+411.05E-06,+3.61682129E+00
-193.60000E-03,-392.97E-06,+3.41589355E+00
-193.56800E-03,+411.05E-06,+3.41589355E+00
-193.53600E-03,-1.19699E-03,+3.41589355E+00
-193.50400E-03,+411.05E-06,+3.41589355E+00
-193.47200E-03,+411.05E-06,+3.41589355E+00
-193.44000E-03,-392.97E-06,+3.41589355E+00
-193.40800E-03,+411.05E-06,+3.41589355E+00
-193.37600E-03,-392.97E-06,+3.41589355E+00
-193.34400E-03,-1.19699E-03,+3.61682129E+00
-193.31200E-03,+411.05E-06,+3.41589355E+00
-193.28000E-03,+411.05E-06,+3.61682129E+00
-193.24800E-03,-392.97E-06,+3.41589355E+00
-193.21600E-03,-392.97E-06,+3.41589355E+00
-193.18400E-03,-392.97E-06,+3.41589355E+00
-193.15200E-03,-1.19699E-03,+3.41589355E+00
-193.12000E-03,-1.19699E-03,+3.61682129E+00
-193.08800E-03,-2.80503E-03,+3.41589355E+00
-193.05600E-03,-1.19699E-03,+3.41589355E+00
-193.02400E-03,+411.05E-06,+3.61682129E+00
-192.99200E-03,-1.19699E-03,+3.41589355E+00
-192.96000E-03,-392.97E-06,+3.41589355E+00
-192.92800E-03,-392.97E-06,+3.61682129E+00
-192.89600E-03,-392.97E-06,+3.61682129E+00
-192.86400E-03,-392.97E-06,+3.41589355E+00
-192.83200E-03,-1.19699E-03,+3.41589355E+00
-192.80000E-03,-1.19699E-03,+3.41589355E+00
-192.76800E-03,+411.05E-06,+3.41589355E+00
-192.73600E-03,-392.97E-06,+3.61682129E+00
-192.70400E-03,-392.97E-06,+3.41589355E+00
-192.67200E-03,-1.19699E-03,+3.41589355E+00
-192.64000E-03,-392.97E-06,+3.61682129E+00
-192.60800E-03,-1.19699E-03,+3.61682129E+00
-192.57600E-03,-392.97E-06,+3.41589355E+00
-192.54400E-03,+411.05E-06,+3.41589355E+00
-192.51200E-03,-1.19699E-03,+3.41589355E+00
-192.48000E-03,-1.19699E-03,+3.61682129E+00
-192.44800E-03,+411.05E-06,+3.61682129E+00
-192.41600E-03,+411.05E-06,+3.41589355E+00
-192.38400E-03,-392.97E-06,+3.61682129E+00
-192.35200E-03,+411.05E-06,+3.41589355E+00
-192.32000E-03,+411.05E-06,+3.61682129E+00
-192.28800E-03,-392.97E-06,+3.61682129E+00
-192.25600E-03,+411.05E-06,+3.61682129E+00
-192.22400E-03,-392.97E-06,+3.61682129E+00
-192.19200E-03,-1.19699E-03,+3.41589355E+00
-192.16000E-03,-392.97E-06,+3.61682129E+00
-192.12800E-03,-392.97E-06,+3.41589355E+00
-192.09600E-03,-392.97E-06,+3.61682129E+00
-192.06400E-03,-392.97E-06,+3.41589355E+00
-192.03200E-03,+411.05E-06,+3.41589355E+00
-192.00000E-03,-392.97E-06,+3.61682129E+00
-191.96800E-03,-392.97E-06,+3.41589355E+00
-191.93600E-03,-1.19699E-03,+3.61682129E+00
-191.90400E-03,-392.97E-06,+3.61682129E+00
-191.87200E-03,+1.21507E-03,+3.41589355E+00
-191.84000E-03,-1.19699E-03,+3.61682129E+00
-191.80800E-03,-1.19699E-03,+3.41589355E+00
-191.77600E-03,-1.19699E-03,+3.61682129E+00
-191.74400E-03,-1.19699E-03,+3.61682129E+00
-191.71200E-03,-392.97E-06,+3.41589355E+00
-191.68000E-03,-1.19699E-03,+3.61682129E+00
-191.64800E-03,-392.97E-06,+3.61682129E+00
-191.61600E-03,+411.05E-06,+3.61682129E+00
-191.58400E-03,+411.05E-06,+3.41589355E+00
-191.55200E-03,-392.97E-06,+3.61682129E+00
-191.52000E-03,+411.05E-06,+3.61682129E+00
-191.48800E-03,-1.19699E-03,+3.61682129E+00
-191.45600E-03,+411.05E-06,+3.61682129E+00
-191.42400E-03,-392.97E-06,+3.41589355E+00
-191.39200E-03,-392.97E-06,+3.41589355E+00
-191.36000E-03,-392.97E-06,+3.41589355E+00
-191.32800E-03,-1.19699E-03,+3.41589355E+00
-191.29600E-03,-392.97E-06,+3.41589355E+00
-191.26400E-03,-1.19699E-03,+3.41589355E+00
-191.23200E-03,-392.97E-06,+3.41589355E+00
-191.20000E-03,-392.97E-06,+3.41589355E+00
-191.16800E-03,-392.97E-06,+3.61682129E+00
-191.13600E-03,-1.19699E-03,+3.61682129E+00
-191.10400E-03,-392.97E-06,+3.61682129E+00
-191.07200E-03,+411.05E-06,+3.41589355E+00
-191.04000E-03,-1.19699E-03,+3.41589355E+00
-191.00800E-03,-392.97E-06,+3.41589355E+00
-190.97600E-03,-1.19699E-03,+3.41589355E+00
-190.94400E-03,-392.97E-06,+3.61682129E+00
-190.91200E-03,-1.19699E-03,+3.61682129E+00
-190.88000E-03,-392.97E-06,+3.41589355E+00
-190.84800E-03,-392.97E-06,+3.61682129E+00
-190.81600E-03,-392.97E-06,+3.41589355E+00
-190.78400E-03,+2.01909E-03,+3.61682129E+00
-190.75200E-03,-392.97E-06,+3.61682129E+00
-190.72000E-03,+1.21507E-03,+3.41589355E+00
-190.68800E-03,-2.00101E-03,+3.41589355E+00
-190.65600E-03,-1.19699E-03,+3.61682129E+00
-190.62400E-03,-1.19699E-03,+3.41589355E+00
-190.59200E-03,-392.97E-06,+3.41589355E+00
-190.56000E-03,-392.97E-06,+3.41589355E+00
-190.52800E-03,+411.05E-06,+3.41589355E+00
-190.49600E-03,-392.97E-06,+3.41589355E+00
-190.46400E-03,-392.97E-06,+3.41589355E+00
-190.43200E-03,-392.97E-06,+3.41589355E+00
-190.40000E-03,-1.19699E-03,+3.41589355E+00
-190.36800E-03,+411.05E-06,+3.41589355E+00
-190.33600E-03,-392.97E-06,+3.61682129E+00
-190.30400E-03,+411.05E-06,+3.61682129E+00
-190.27200E-03,-1.19699E-03,+3.61682129E+00
-190.24000E-03,+411.05E-06,+3.41589355E+00
-190.20800E-03,-392.97E-06,+3.61682129E+00
-190.17600E-03,-392.97E-06,+3.41589355E+00
-190.14400E-03,-1.19699E-03,+3.41589355E+00
-190.11200E-03,+411.05E-06,+3.41589355E+00
-190.08000E-03,-1.19699E-03,+3.41589355E+00
-190.04800E-03,-1.19699E-03,+3.41589355E+00
-190.01600E-03,+411.05E-06,+3.41589355E+00
-189.98400E-03,+1.21507E-03,+3.41589355E+00
-189.95200E-03,-1.19699E-03,+3.41589355E+00
-189.92000E-03,-2.00101E-03,+3.61682129E+00
-189.88800E-03,+411.05E-06,+3.41589355E+00
-189.85600E-03,-392.97E-06,+3.41589355E+00
-189.82400E-03,+411.05E-06,+3.41589355E+00
-189.79200E-03,-392.97E-06,+3.61682129E+00
-189.76000E-03,-392.97E-06,+3.41589355E+00
-189.72800E-03,+411.05E-06,+3.61682129E+00
-189.69600E-03,-392.97E-06,+3.61682129E+00
-189.66400E-03,-1.19699E-03,+3.61682129E+00
-189.63200E-03,+411.05E-06,+3.41589355E+00
-189.60000E-03,+411.05E-06,+3.61682129E+00
-189.56800E-03,-1.19699E-03,+3.61682129E+00
-189.53600E-03,-392.97E-06,+3.41589355E+00
-189.50400E-03,-392.97E-06,+3.41589355E+00
-189.47200E-03,+411.05E-06,+3.61682129E+00
-189.44000E-03,+411.05E-06,+3.41589355E+00
-189.40800E-03,-1.19699E-03,+3.61682129E+00
-189.37600E-03,+411.05E-06,+3.41589355E+00
-189.34400E-03,+411.05E-06,+3.61682129E+00
-189.31200E-03,-392.97E-06,+3.41589355E+00
-189.28000E-03,-2.00101E-03,+3.41589355E+00
-189.24800E-03,-392.97E-06,+3.41589355E+00
-189.21600E-03,+1.21507E-03,+3.41589355E+00
-189.18400E-03,-1.19699E-03,+3.61682129E+00
-189.15200E-03,+411.05E-06,+3.41589355E+00
-189.12000E-03,-392.97E-06,+3.41589355E+00
-189.08800E-03,+411.05E-06,+3.61682129E+00
-189.05600E-03,+411.05E-06,+3.41589355E+00
-189.02400E-03,+1.21507E-03,+3.41589355E+00
-188.99200E-03,-392.97E-06,+3.41589355E+00
-188.96000E-03,-392.97E-06,+3.41589355E+00
-188.92800E-03,-392.97E-06,+3.41589355E+00
-188.89600E-03,-392.97E-06,+3.41589355E+00
-188.86400E-03,-1.19699E-03,+3.41589355E+00
-188.83200E-03,-392.97E-06,+3.41589355E+00
-188.80000E-03,+411.05E-06,+3.41589355E+00
-188.76800E-03,-392.97E-06,+3.41589355E+00
-188.73600E-03,-392.97E-06,+3.41589355E+00
-188.70400E-03,-392.97E-06,+3.61682129E+00
-188.67200E-03,-1.19699E-03,+3.61682129E+00
-188.64000E-03,-392.97E-06,+3.41589355E+00
-188.60800E-03,-1.19699E-03,+3.41589355E+00
-188.57600E-03,+411.05E-06,+3.41589355E+00
-188.54400E-03,-1.19699E-03,+3.61682129E+00
-188.51200E-03,+411.05E-06,+3.61682129E+00
-188.48000E-03,-392.97E-06,+3.41589355E+00
-188.44800E-03,+411.05E-06,+3.41589355E+00
-188.41600E-03,-392.97E-06,+3.41589355E+00
-188.38400E-03,+1.21507E-03,+3.41589355E+00
-188.35200E-03,+411.05E-06,+3.41589355E+00
-188.32000E-03,+1.21507E-03,+3.61682129E+00
-188.28800E-03,-1.19699E-03,+3.41589355E+00
-188.25600E-03,-392.97E-06,+3.41589355E+00
-188.22400E-03,-1.19699E-03,+3.41589355E+00
-188.19200E-03,-392.97E-06,+3.61682129E+00
-188.16000E-03,+411.05E-06,+3.41589355E+00
-188.12800E-03,+411.05E-06,+3.61682129E+00
-188.09600E-03,-392.97E-06,+3.41589355E+00
-188.06400E-03,-1.19699E-03,+3.61682129E+00
-188.03200E-03,+411.05E-06,+3.41589355E+00
-188.00000E-03,-392.97E-06,+3.41589355E+00
-187.96800E-03,-1.19699E-03,+3.41589355E+00
-187.93600E-03,-392.97E-06,+3.61682129E+00
-187.90400E-03,-392.97E-06,+3.41589355E+00
-187.87200E-03,-1.19699E-03,+3.41589355E+00
-187.84000E-03,-1.19699E-03,+3.41589355E+00
-187.80800E-03,+411.05E-06,+3.61682129E+00
-187.77600E-03,-392.97E-06,+3.41589355E+00
-187.74400E-03,+411.05E-06,+3.41589355E+00
-187.71200E-03,+411.05E-06,+3.61682129E+00
-187.68000E-03,-1.19699E-03,+3.41589355E+00
-187.64800E-03,+411.05E-06,+3.61682129E+00
-187.61600E-03,-1.19699E-03,+3.61682129E+00
-187.58400E-03,-392.97E-06,+3.41589355E+00
-187.55200E-03,+411.05E-06,+3.61682129E+00
-187.52000E-03,-392.97E-06,+3.41589355E+00
-187.48800E-03,-1.19699E-03,+3.41589355E+00
-187.45600E-03,-392.97E-06,+3.41589355E+00
-187.42400E-03,+411.05E-06,+3.41589355E+00
-187.39200E-03,-392.97E-06,+3.41589355E+00
-187.36000E-03,-392.97E-06,+3.41589355E+00
-187.32800E-03,-392.97E-06,+3.41589355E+00
-187.29600E-03,-392.97E-06,+3.41589355E+00
-187.26400E-03,-1.19699E-03,+3.41589355E+00
-187.23200E-03,-392.97E-06,+3.41589355E+00
-187.20000E-03,-1.19699E-03,+3.41589355E+00
-187.16800E-03,-392.97E-06,+3.61682129E+00
-187.13600E-03,-392.97E-06,+3.41589355E+00
-187.10400E-03,-392.97E-06,+3.41589355E+00
-187.07200E-03,+411.05E-06,+3.41589355E+00
-187.04000E-03,-392.97E-06,+3.61682129E+00
-187.00800E-03,-2.00101E-03,+3.41589355E+00
-186.97600E-03,+411.05E-06,+3.41589355E+00
-186.94400E-03,-2.00101E-03,+3.41589355E+00
-186.91200E-03,+411.05E-06,+3.41589355E+00
-186.88000E-03,-392.97E-06,+3.41589355E+00
-186.84800E-03,-392.97E-06,+3.41589355E+00
-186.81600E-03,+411.05E-06,+3.61682129E+00
-186.78400E-03,-2.00101E-03,+3.41589355E+00
-186.75200E-03,-1.19699E-03,+3.41589355E+00
-186.72000E-03,+411.05E-06,+3.41589355E+00
-186.68800E-03,+411.05E-06,+3.61682129E+00
-186.65600E-03,-392.97E-06,+3.41589355E+00
-186.62400E-03,+1.21507E-03,+3.41589355E+00
-186.59200E-03,-1.19699E-03,+3.41589355E+00
-186.56000E-03,+411.05E-06,+3.41589355E+00
-186.52800E-03,+411.05E-06,+3.41589355E+00
-186.49600E-03,+1.21507E-03,+3.41589355E+00
-186.46400E-03,+1.21507E-03,+3.41589355E+00
-186.43200E-03,-392.97E-06,+3.41589355E+00
-186.40000E-03,-392.97E-06,+3.41589355E+00
-186.36800E-03,-392.97E-06,+3.41589355E+00
-186.33600E-03,-1.19699E-03,+3.41589355E+00
-186.30400E-03,-392.97E-06,+3.41589355E+00
-186.27200E-03,-392.97E-06,+3.41589355E+00
-186.24000E-03,+411.05E-06,+3.61682129E+00
-186.20800E-03,-1.19699E-03,+3.41589355E+00
-186.17600E-03,-392.97E-06,+3.41589355E+00
-186.14400E-03,-2.00101E-03,+3.41589355E+00
-186.11200E-03,-1.19699E-03,+3.41589355E+00
-186.08000E-03,-1.19699E-03,+3.41589355E+00
-186.04800E-03,+1.21507E-03,+3.41589355E+00
-186.01600E-03,+411.05E-06,+3.61682129E+00
-185.98400E-03,-392.97E-06,+3.61682129E+00
-185.95200E-03,-2.00101E-03,+3.41589355E+00
-185.92000E-03,-1.19699E-03,+3.41589355E+00
-185.88800E-03,-392.97E-06,+3.61682129E+00
-185.85600E-03,+411.05E-06,+3.41589355E+00
-185.82400E-03,-1.19699E-03,+3.41589355E+00
-185.79200E-03,-1.19699E-03,+3.41589355E+00
-185.76000E-03,-392.97E-06,+3.41589355E+00
-185.72800E-03,-392.97E-06,+3.61682129E+00
-185.69600E-03,-392.97E-06,+3.41589355E+00
-185.66400E-03,-392.97E-06,+3.41589355E+00
-185.63200E-03,-392.97E-06,+3.41589355E+00
-185.60000E-03,-392.97E-06,+3.41589355E+00
-185.56800E-03,-1.19699E-03,+3.61682129E+00
-185.53600E-03,-392.97E-06,+3.41589355E+00
-185.50400E-03,-392.97E-06,+3.41589355E+00
-185.47200E-03,-1.19699E-03,+3.61682129E+00
-185.44000E-03,-392.97E-06,+3.41589355E+00
-185.40800E-03,-1.19699E-03,+3.41589355E+00
-185.37600E-03,-1.19699E-03,+3.41589355E+00
-185.34400E-03,-1.19699E-03,+3.41589355E+00
-185.31200E-03,-392.97E-06,+3.41589355E+00
-185.28000E-03,-392.97E-06,+3.41589355E+00
-185.24800E-03,+411.05E-06,+3.41589355E+00
-185.21600E-03,-392.97E-06,+3.41589355E+00
-185.18400E-03,-392.97E-06,+3.61682129E+00
-185.15200E-03,-2.00101E-03,+3.41589355E+00
-185.12000E-03,-1.19699E-03,+3.41589355E+00
-185.08800E-03,+411.05E-06,+3.41589355E+00
-185.05600E-03,-392.97E-06,+3.41589355E+00
-185.02400E-03,-1.19699E-03,+3.41589355E+00
-184.99200E-03,+411.05E-06,+3.61682129E+00
-184.96000E-03,-392.97E-06,+3.41589355E+00
-184.92800E-03,-392.97E-06,+3.41589355E+00
-184.89600E-03,-1.19699E-03,+3.61682129E+00
-184.86400E-03,-392.97E-06,+3.61682129E+00
-184.83200E-03,-392.97E-06,+3.41589355E+00
-184.80000E-03,-1.19699E-03,+3.41589355E+00
-184.76800E-03,-392.97E-06,+3.41589355E+00
-184.73600E-03,-392.97E-06,+3.61682129E+00
-184.70400E-03,-2.00101E-03,+3.41589355E+00
-184.67200E-03,+411.05E-06,+3.41589355E+00
-184.64000E-03,-392.97E-06,+3.41589355E+00
-184.60800E-03,+1.21507E-03,+3.61682129E+00
-184.57600E-03,-392.97E-06,+3.41589355E+00
-184.54400E-03,+411.05E-06,+3.41589355E+00
-184.51200E-03,-392.97E-06,+3.61682129E+00
-184.48000E-03,-392.97E-06,+3.41589355E+00
-184.44800E-03,-392.97E-06,+3.41589355E+00
-184.41600E-03,-1.19699E-03,+3.61682129E+00
-184.38400E-03,-392.97E-06,+3.61682129E+00
-184.35200E-03,+411.05E-06,+3.41589355E+00
-184.32000E-03,-1.19699E-03,+3.41589355E+00
-184.28800E-03,-1.19699E-03,+3.41589355E+00
-184.25600E-03,+411.05E-06,+3.41589355E+00
-184.22400E-03,+411.05E-06,+3.41589355E+00
-184.19200E-03,-392.97E-06,+3.41589355E+00
-184.16000E-03,-2.00101E-03,+3.61682129E+00
-184.12800E-03,-392.97E-06,+3.41589355E+00
-184.09600E-03,+411.05E-06,+3.41589355E+00
-184.06400E-03,+411.05E-06,+3.61682129E+00
-184.03200E-03,-1.19699E-03,+3.41589355E+00
-184.00000E-03,-2.00101E-03,+3.41589355E+00
-183.96800E-03,-392.97E-06,+3.41589355E+00
-183.93600E-03,-1.19699E-03,+3.41589355E+00
-183.90400E-03,-392.97E-06,+3.41589355E+00
-183.87200E-03,-1.19699E-03,+3.61682129E+00
-183.84000E-03,+1.21507E-03,+3.41589355E+00
-183.80800E-03,-392.97E-06,+3.61682129E+00
-183.77600E-03,-392.97E-06,+3.41589355E+00
-183.74400E-03,-392.97E-06,+3.41589355E+00
