x-axis,1,F1
second,Ampere,Volt
-5.2327200E+00,-1.1219E-03,+3.1239014E+00
-5.2325600E+00,-317.8E-06,+3.1639404E+00
-5.2324000E+00,-719.8E-06,+3.1239014E+00
-5.2322400E+00,-1.5239E-03,+3.1239014E+00
-5.2320800E+00,-1.1219E-03,+3.1639404E+00
-5.2319200E+00,+84.2E-06,+3.1639404E+00
-5.2317600E+00,-1.1219E-03,+3.1639404E+00
-5.2316000E+00,-719.8E-06,+3.1639404E+00
-5.2314400E+00,-317.8E-06,+3.1639404E+00
-5.2312800E+00,-719.8E-06,+3.1639404E+00
-5.2311200E+00,-719.8E-06,+3.1239014E+00
-5.2309600E+00,-719.8E-06,+3.1639404E+00
-5.2308000E+00,-317.8E-06,+3.1639404E+00
-5.2306400E+00,-1.1219E-03,+3.1239014E+00
-5.2304800E+00,-317.8E-06,+3.1639404E+00
-5.2303200E+00,-317.8E-06,+3.1639404E+00
-5.2301600E+00,-317.8E-06,+3.1639404E+00
-5.2300000E+00,-1.1219E-03,+3.1239014E+00
-5.2298400E+00,-719.8E-06,+3.1639404E+00
-5.2296800E+00,+84.2E-06,+3.1639404E+00
-5.2295200E+00,-719.8E-06,+3.1639404E+00
-5.2293600E+00,-719.8E-06,+3.1639404E+00
-5.2292000E+00,-719.8E-06,+3.1639404E+00
-5.2290400E+00,-719.8E-06,+3.1639404E+00
-5.2288800E+00,-1.1219E-03,+3.1639404E+00
-5.2287200E+00,-317.8E-06,+3.1639404E+00
-5.2285600E+00,+84.2E-06,+3.1639404E+00
-5.2284000E+00,-317.8E-06,+3.1639404E+00
-5.2282400E+00,-719.8E-06,+3.1639404E+00
-5.2280800E+00,-719.8E-06,+3.1639404E+00
-5.2279200E+00,-719.8E-06,+3.1639404E+00
-5.2277600E+00,-719.8E-06,+3.1639404E+00
-5.2276000E+00,-719.8E-06,+3.1639404E+00
-5.2274400E+00,-719.8E-06,+3.1639404E+00
-5.2272800E+00,-317.8E-06,+3.1639404E+00
-5.2271200E+00,-719.8E-06,+3.1639404E+00
-5.2269600E+00,-317.8E-06,+3.1239014E+00
-5.2268000E+00,-719.8E-06,+3.1639404E+00
-5.2266400E+00,-317.8E-06,+3.1639404E+00
-5.2264800E+00,-719.8E-06,+3.1639404E+00
-5.2263200E+00,-719.8E-06,+3.1639404E+00
-5.2261600E+00,-1.1219E-03,+3.1639404E+00
-5.2260000E+00,-317.8E-06,+3.1639404E+00
-5.2258400E+00,-719.8E-06,+3.1639404E+00
-5.2256800E+00,-317.8E-06,+3.1639404E+00
-5.2255200E+00,-719.8E-06,+3.1639404E+00
-5.2253600E+00,-719.8E-06,+3.1639404E+00
-5.2252000E+00,-719.8E-06,+3.1639404E+00
-5.2250400E+00,+84.2E-06,+3.1639404E+00
-5.2248800E+00,-1.1219E-03,+3.1639404E+00
-5.2247200E+00,-317.8E-06,+3.1639404E+00
-5.2245600E+00,-317.8E-06,+3.1639404E+00
-5.2244000E+00,-317.8E-06,+3.1639404E+00
-5.2242400E+00,-317.8E-06,+3.1639404E+00
-5.2240800E+00,-317.8E-06,+3.1639404E+00
-5.2239200E+00,-719.8E-06,+3.1639404E+00
-5.2237600E+00,-719.8E-06,+3.1639404E+00
-5.2236000E+00,-1.1219E-03,+3.1639404E+00
-5.2234400E+00,-719.8E-06,+3.1639404E+00
-5.2232800E+00,-1.1219E-03,+3.1639404E+00
-5.2231200E+00,-1.1219E-03,+3.1639404E+00
-5.2229600E+00,-1.1219E-03,+3.1639404E+00
-5.2228000E+00,+84.2E-06,+3.1639404E+00
-5.2226400E+00,-719.8E-06,+3.1639404E+00
-5.2224800E+00,-317.8E-06,+3.1639404E+00
-5.2223200E+00,-1.1219E-03,+3.1639404E+00
-5.2221600E+00,-1.1219E-03,+3.1639404E+00
-5.2220000E+00,-1.1219E-03,+3.1639404E+00
-5.2218400E+00,-1.1219E-03,+3.1639404E+00
-5.2216800E+00,-317.8E-06,+3.1639404E+00
-5.2215200E+00,-1.1219E-03,+3.1639404E+00
-5.2213600E+00,-719.8E-06,+3.1639404E+00
-5.2212000E+00,-317.8E-06,+3.1639404E+00
-5.2210400E+00,-317.8E-06,+3.1639404E+00
-5.2208800E+00,-1.1219E-03,+3.1639404E+00
-5.2207200E+00,-317.8E-06,+3.1639404E+00
-5.2205600E+00,-317.8E-06,+3.1639404E+00
-5.2204000E+00,-719.8E-06,+3.1639404E+00
-5.2202400E+00,-719.8E-06,+3.1639404E+00
-5.2200800E+00,-317.8E-06,+3.1639404E+00
-5.2199200E+00,-317.8E-06,+3.1639404E+00
-5.2197600E+00,-719.8E-06,+3.1639404E+00
-5.2196000E+00,-317.8E-06,+3.1639404E+00
-5.2194400E+00,+84.2E-06,+3.1639404E+00
-5.2192800E+00,-719.8E-06,+3.1639404E+00
-5.2191200E+00,-1.1219E-03,+3.1639404E+00
-5.2189600E+00,-317.8E-06,+3.1639404E+00
-5.2188000E+00,-719.8E-06,+3.1639404E+00
-5.2186400E+00,-719.8E-06,+3.1639404E+00
-5.2184800E+00,-317.8E-06,+3.1639404E+00
-5.2183200E+00,-719.8E-06,+3.1639404E+00
-5.2181600E+00,-317.8E-06,+3.1639404E+00
-5.2180000E+00,-719.8E-06,+3.1639404E+00
-5.2178400E+00,-719.8E-06,+3.1639404E+00
-5.2176800E+00,-317.8E-06,+3.1639404E+00
-5.2175200E+00,-317.8E-06,+3.1639404E+00
-5.2173600E+00,-719.8E-06,+3.1639404E+00
-5.2172000E+00,-719.8E-06,+3.1639404E+00
-5.2170400E+00,-317.8E-06,+3.1639404E+00
-5.2168800E+00,-317.8E-06,+3.1639404E+00
-5.2167200E+00,-317.8E-06,+3.1639404E+00
-5.2165600E+00,-1.1219E-03,+3.1639404E+00
-5.2164000E+00,-1.1219E-03,+3.1639404E+00
-5.2162400E+00,-719.8E-06,+3.1639404E+00
-5.2160800E+00,+84.2E-06,+3.1639404E+00
-5.2159200E+00,+84.2E-06,+3.1639404E+00
-5.2157600E+00,-1.1219E-03,+3.1639404E+00
-5.2156000E+00,+486.2E-06,+3.1639404E+00
-5.2154400E+00,-317.8E-06,+3.1639404E+00
-5.2152800E+00,-317.8E-06,+3.1639404E+00
-5.2151200E+00,+84.2E-06,+3.1639404E+00
-5.2149600E+00,-317.8E-06,+3.1639404E+00
-5.2148000E+00,-719.8E-06,+3.1239014E+00
-5.2146400E+00,-317.8E-06,+3.1639404E+00
-5.2144800E+00,-719.8E-06,+3.1639404E+00
-5.2143200E+00,-317.8E-06,+3.1239014E+00
-5.2141600E+00,-719.8E-06,+3.1639404E+00
-5.2140000E+00,-719.8E-06,+3.1639404E+00
-5.2138400E+00,-317.8E-06,+3.1639404E+00
-5.2136800E+00,-317.8E-06,+3.1639404E+00
-5.2135200E+00,-719.8E-06,+3.1239014E+00
-5.2133600E+00,+84.2E-06,+3.1639404E+00
-5.2132000E+00,+84.2E-06,+3.1639404E+00
-5.2130400E+00,+84.2E-06,+3.1639404E+00
-5.2128800E+00,+84.2E-06,+3.1639404E+00
-5.2127200E+00,-719.8E-06,+3.1639404E+00
-5.2125600E+00,-1.1219E-03,+3.1639404E+00
-5.2124000E+00,-317.8E-06,+3.1639404E+00
-5.2122400E+00,-719.8E-06,+3.1639404E+00
-5.2120800E+00,-719.8E-06,+3.1639404E+00
-5.2119200E+00,-317.8E-06,+3.1639404E+00
-5.2117600E+00,-1.1219E-03,+3.1639404E+00
-5.2116000E+00,-1.1219E-03,+3.1639404E+00
-5.2114400E+00,-1.1219E-03,+3.1639404E+00
-5.2112800E+00,+84.2E-06,+3.1639404E+00
-5.2111200E+00,-719.8E-06,+3.1639404E+00
-5.2109600E+00,-719.8E-06,+3.1639404E+00
-5.2108000E+00,-719.8E-06,+3.1639404E+00
-5.2106400E+00,-1.1219E-03,+3.1639404E+00
-5.2104800E+00,-317.8E-06,+3.1639404E+00
-5.2103200E+00,-719.8E-06,+3.1639404E+00
-5.2101600E+00,-719.8E-06,+3.1639404E+00
-5.2100000E+00,-1.1219E-03,+3.1639404E+00
-5.2098400E+00,-719.8E-06,+3.1639404E+00
-5.2096800E+00,-719.8E-06,+3.1639404E+00
-5.2095200E+00,+84.2E-06,+3.1639404E+00
-5.2093600E+00,-317.8E-06,+3.1639404E+00
-5.2092000E+00,-317.8E-06,+3.1639404E+00
-5.2090400E+00,-719.8E-06,+3.1639404E+00
-5.2088800E+00,+84.2E-06,+3.1639404E+00
-5.2087200E+00,-1.5239E-03,+3.1639404E+00
-5.2085600E+00,-719.8E-06,+3.1639404E+00
-5.2084000E+00,-317.8E-06,+3.1639404E+00
-5.2082400E+00,-719.8E-06,+3.1639404E+00
-5.2080800E+00,-317.8E-06,+3.1639404E+00
-5.2079200E+00,+486.2E-06,+3.1639404E+00
-5.2077600E+00,+486.2E-06,+3.1639404E+00
-5.2076000E+00,-719.8E-06,+3.1239014E+00
-5.2074400E+00,-719.8E-06,+3.1639404E+00
-5.2072800E+00,-317.8E-06,+3.1639404E+00
-5.2071200E+00,+84.2E-06,+3.1639404E+00
-5.2069600E+00,-719.8E-06,+3.1639404E+00
-5.2068000E+00,+84.2E-06,+3.1639404E+00
-5.2066400E+00,+84.2E-06,+3.1639404E+00
-5.2064800E+00,+84.2E-06,+3.1639404E+00
-5.2063200E+00,-317.8E-06,+3.1639404E+00
-5.2061600E+00,-1.1219E-03,+3.1639404E+00
-5.2060000E+00,-317.8E-06,+3.1639404E+00
-5.2058400E+00,-317.8E-06,+3.1639404E+00
-5.2056800E+00,-719.8E-06,+3.1639404E+00
-5.2055200E+00,-317.8E-06,+3.1639404E+00
-5.2053600E+00,-317.8E-06,+3.1639404E+00
-5.2052000E+00,-317.8E-06,+3.1639404E+00
-5.2050400E+00,-1.1219E-03,+3.1639404E+00
-5.2048800E+00,-1.1219E-03,+3.1639404E+00
-5.2047200E+00,-719.8E-06,+3.1639404E+00
-5.2045600E+00,+84.2E-06,+3.1639404E+00
-5.2044000E+00,-317.8E-06,+3.1639404E+00
-5.2042400E+00,+84.2E-06,+3.1639404E+00
-5.2040800E+00,-1.1219E-03,+3.1639404E+00
-5.2039200E+00,-317.8E-06,+3.1639404E+00
-5.2037600E+00,-719.8E-06,+3.1639404E+00
-5.2036000E+00,-317.8E-06,+3.1639404E+00
-5.2034400E+00,-719.8E-06,+3.1639404E+00
-5.2032800E+00,-719.8E-06,+3.1239014E+00
-5.2031200E+00,-719.8E-06,+3.1639404E+00
-5.2029600E+00,+84.2E-06,+3.1639404E+00
-5.2028000E+00,-719.8E-06,+3.1639404E+00
-5.2026400E+00,+84.2E-06,+3.1639404E+00
-5.2024800E+00,-317.8E-06,+3.1639404E+00
-5.2023200E+00,-719.8E-06,+3.1639404E+00
-5.2021600E+00,-719.8E-06,+3.1639404E+00
-5.2020000E+00,-1.1219E-03,+3.1639404E+00
-5.2018400E+00,-719.8E-06,+3.1639404E+00
-5.2016800E+00,-719.8E-06,+3.1639404E+00
-5.2015200E+00,-317.8E-06,+3.1639404E+00
-5.2013600E+00,-317.8E-06,+3.1639404E+00
-5.2012000E+00,-719.8E-06,+3.3648682E+00
-5.2010400E+00,-317.8E-06,+3.1639404E+00
-5.2008800E+00,-719.8E-06,+3.1639404E+00
-5.2007200E+00,-719.8E-06,+3.1639404E+00
-5.2005600E+00,-719.8E-06,+3.1639404E+00
-5.2004000E+00,-317.8E-06,+3.1639404E+00
-5.2002400E+00,-719.8E-06,+3.1639404E+00
-5.2000800E+00,-719.8E-06,+3.1639404E+00
-5.1999200E+00,-719.8E-06,+3.1639404E+00
-5.1997600E+00,+84.2E-06,+3.1639404E+00
-5.1996000E+00,-719.8E-06,+3.1639404E+00
-5.1994400E+00,-719.8E-06,+3.1639404E+00
-5.1992800E+00,+84.2E-06,+3.1639404E+00
-5.1991200E+00,-719.8E-06,+3.1639404E+00
-5.1989600E+00,-317.8E-06,+3.1639404E+00
-5.1988000E+00,-719.8E-06,+3.1639404E+00
-5.1986400E+00,-317.8E-06,+3.1639404E+00
-5.1984800E+00,-317.8E-06,+3.1639404E+00
-5.1983200E+00,-719.8E-06,+3.1639404E+00
-5.1981600E+00,-317.8E-06,+3.1639404E+00
-5.1980000E+00,-317.8E-06,+3.1639404E+00
-5.1978400E+00,-719.8E-06,+3.1639404E+00
-5.1976800E+00,-719.8E-06,+3.1639404E+00
-5.1975200E+00,-719.8E-06,+3.1639404E+00
-5.1973600E+00,-317.8E-06,+3.1639404E+00
-5.1972000E+00,-317.8E-06,+3.1639404E+00
-5.1970400E+00,-719.8E-06,+3.1639404E+00
-5.1968800E+00,-317.8E-06,+3.1639404E+00
-5.1967200E+00,-719.8E-06,+3.1639404E+00
-5.1965600E+00,-719.8E-06,+3.1639404E+00
-5.1964000E+00,-719.8E-06,+3.1639404E+00
-5.1962400E+00,-317.8E-06,+3.1639404E+00
-5.1960800E+00,-1.1219E-03,+3.1639404E+00
-5.1959200E+00,-719.8E-06,+3.1639404E+00
-5.1957600E+00,-1.1219E-03,+3.1639404E+00
-5.1956000E+00,-719.8E-06,+3.1639404E+00
-5.1954400E+00,-317.8E-06,+3.1639404E+00
-5.1952800E+00,+84.2E-06,+3.1639404E+00
-5.1951200E+00,-719.8E-06,+3.1639404E+00
-5.1949600E+00,-719.8E-06,+3.1639404E+00
-5.1948000E+00,-1.1219E-03,+3.1639404E+00
-5.1946400E+00,-719.8E-06,+3.1639404E+00
-5.1944800E+00,+84.2E-06,+3.1639404E+00
-5.1943200E+00,-719.8E-06,+3.1639404E+00
-5.1941600E+00,-1.1219E-03,+3.1639404E+00
-5.1940000E+00,-719.8E-06,+3.1639404E+00
-5.1938400E+00,-719.8E-06,+3.1639404E+00
-5.1936800E+00,-719.8E-06,+3.1639404E+00
-5.1935200E+00,-317.8E-06,+3.1639404E+00
-5.1933600E+00,-317.8E-06,+3.1639404E+00
-5.1932000E+00,-719.8E-06,+3.1639404E+00
-5.1930400E+00,-719.8E-06,+3.1639404E+00
-5.1928800E+00,-719.8E-06,+3.1639404E+00
-5.1927200E+00,-1.1219E-03,+3.1639404E+00
-5.1925600E+00,-1.1219E-03,+3.1639404E+00
-5.1924000E+00,-317.8E-06,+3.1639404E+00
-5.1922400E+00,-719.8E-06,+3.1639404E+00
-5.1920800E+00,-719.8E-06,+3.1639404E+00
-5.1919200E+00,-719.8E-06,+3.1639404E+00
-5.1917600E+00,+84.2E-06,+3.1639404E+00
-5.1916000E+00,-317.8E-06,+3.1639404E+00
-5.1914400E+00,-317.8E-06,+3.1639404E+00
-5.1912800E+00,-1.1219E-03,+3.1639404E+00
-5.1911200E+00,-317.8E-06,+3.1639404E+00
-5.1909600E+00,-719.8E-06,+2.9630127E+00
-5.1908000E+00,-317.8E-06,+3.1639404E+00
-5.1906400E+00,-1.1219E-03,+3.1639404E+00
-5.1904800E+00,-719.8E-06,+3.1639404E+00
-5.1903200E+00,-719.8E-06,+3.1639404E+00
-5.1901600E+00,-719.8E-06,+3.1639404E+00
-5.1900000E+00,-719.8E-06,+3.1239014E+00
-5.1898400E+00,-719.8E-06,+3.1639404E+00
-5.1896800E+00,-1.1219E-03,+3.1639404E+00
-5.1895200E+00,-317.8E-06,+3.1639404E+00
-5.1893600E+00,-317.8E-06,+3.1639404E+00
-5.1892000E+00,+84.2E-06,+3.1639404E+00
-5.1890400E+00,-719.8E-06,+3.1639404E+00
-5.1888800E+00,+84.2E-06,+3.1639404E+00
-5.1887200E+00,-317.8E-06,+3.1639404E+00
-5.1885600E+00,-317.8E-06,+3.1639404E+00
-5.1884000E+00,-719.8E-06,+3.1639404E+00
-5.1882400E+00,-719.8E-06,+3.1639404E+00
-5.1880800E+00,-317.8E-06,+3.1639404E+00
-5.1879200E+00,-719.8E-06,+3.1639404E+00
-5.1877600E+00,-317.8E-06,+3.1639404E+00
-5.1876000E+00,-719.8E-06,+3.1639404E+00
-5.1874400E+00,-1.1219E-03,+3.1639404E+00
-5.1872800E+00,-317.8E-06,+3.1639404E+00
-5.1871200E+00,-719.8E-06,+3.1639404E+00
-5.1869600E+00,-317.8E-06,+3.1639404E+00
-5.1868000E+00,-1.1219E-03,+3.1639404E+00
-5.1866400E+00,-317.8E-06,+3.1639404E+00
-5.1864800E+00,-317.8E-06,+3.1639404E+00
-5.1863200E+00,-317.8E-06,+3.1639404E+00
-5.1861600E+00,-317.8E-06,+3.1639404E+00
-5.1860000E+00,-317.8E-06,+3.1639404E+00
-5.1858400E+00,-719.8E-06,+3.1639404E+00
-5.1856800E+00,-317.8E-06,+3.1639404E+00
-5.1855200E+00,-317.8E-06,+3.1639404E+00
-5.1853600E+00,-317.8E-06,+3.1639404E+00
-5.1852000E+00,-317.8E-06,+3.1639404E+00
-5.1850400E+00,+486.2E-06,+3.1639404E+00
-5.1848800E+00,-317.8E-06,+3.1639404E+00
-5.1847200E+00,-719.8E-06,+3.1639404E+00
-5.1845600E+00,-317.8E-06,+3.1639404E+00
-5.1844000E+00,+84.2E-06,+3.1639404E+00
-5.1842400E+00,+84.2E-06,+3.1639404E+00
-5.1840800E+00,-317.8E-06,+3.1639404E+00
-5.1839200E+00,-719.8E-06,+3.1639404E+00
-5.1837600E+00,-317.8E-06,+3.1639404E+00
-5.1836000E+00,-719.8E-06,+3.1639404E+00
-5.1834400E+00,-317.8E-06,+3.1639404E+00
-5.1832800E+00,-719.8E-06,+3.1639404E+00
-5.1831200E+00,-317.8E-06,+3.1639404E+00
-5.1829600E+00,-719.8E-06,+3.1639404E+00
-5.1828000E+00,-719.8E-06,+3.1639404E+00
-5.1826400E+00,-719.8E-06,+3.1639404E+00
-5.1824800E+00,-317.8E-06,+3.1639404E+00
-5.1823200E+00,-1.1219E-03,+3.1639404E+00
-5.1821600E+00,-317.8E-06,+3.1639404E+00
-5.1820000E+00,-1.1219E-03,+3.1639404E+00
-5.1818400E+00,-317.8E-06,+3.1639404E+00
-5.1816800E+00,-1.1219E-03,+3.1639404E+00
-5.1815200E+00,-1.1219E-03,+3.1239014E+00
-5.1813600E+00,-317.8E-06,+3.1639404E+00
-5.1812000E+00,-317.8E-06,+3.1639404E+00
-5.1810400E+00,-719.8E-06,+3.1639404E+00
-5.1808800E+00,-719.8E-06,+3.1639404E+00
-5.1807200E+00,-719.8E-06,+3.1639404E+00
-5.1805600E+00,+84.2E-06,+3.1239014E+00
-5.1804000E+00,-317.8E-06,+3.1639404E+00
-5.1802400E+00,-719.8E-06,+3.1639404E+00
-5.1800800E+00,-317.8E-06,+3.1239014E+00
-5.1799200E+00,-317.8E-06,+3.1639404E+00
-5.1797600E+00,-317.8E-06,+3.1639404E+00
-5.1796000E+00,-317.8E-06,+3.1639404E+00
-5.1794400E+00,-719.8E-06,+3.1639404E+00
-5.1792800E+00,-1.1219E-03,+3.1639404E+00
-5.1791200E+00,-317.8E-06,+3.1639404E+00
-5.1789600E+00,+84.2E-06,+3.1639404E+00
-5.1788000E+00,-719.8E-06,+3.1639404E+00
-5.1786400E+00,-719.8E-06,+3.1639404E+00
-5.1784800E+00,-1.1219E-03,+3.1639404E+00
-5.1783200E+00,-719.8E-06,+3.1639404E+00
-5.1781600E+00,-719.8E-06,+3.1639404E+00
-5.1780000E+00,-719.8E-06,+3.1639404E+00
-5.1778400E+00,-719.8E-06,+3.1639404E+00
-5.1776800E+00,+84.2E-06,+3.1639404E+00
-5.1775200E+00,-317.8E-06,+3.1639404E+00
-5.1773600E+00,-317.8E-06,+3.1239014E+00
-5.1772000E+00,-317.8E-06,+3.1639404E+00
-5.1770400E+00,-1.1219E-03,+3.1239014E+00
-5.1768800E+00,+84.2E-06,+3.1639404E+00
-5.1767200E+00,-317.8E-06,+3.1639404E+00
-5.1765600E+00,-719.8E-06,+3.1639404E+00
-5.1764000E+00,-719.8E-06,+3.1639404E+00
-5.1762400E+00,-719.8E-06,+3.1639404E+00
-5.1760800E+00,-719.8E-06,+3.1639404E+00
-5.1759200E+00,-719.8E-06,+3.1639404E+00
-5.1757600E+00,-719.8E-06,+3.1639404E+00
-5.1756000E+00,-719.8E-06,+3.1639404E+00
-5.1754400E+00,-1.1219E-03,+3.1639404E+00
-5.1752800E+00,-1.1219E-03,+3.1639404E+00
-5.1751200E+00,-719.8E-06,+3.1639404E+00
-5.1749600E+00,-317.8E-06,+3.1639404E+00
-5.1748000E+00,-719.8E-06,+3.1639404E+00
-5.1746400E+00,-719.8E-06,+3.1639404E+00
-5.1744800E+00,-719.8E-06,+3.1639404E+00
-5.1743200E+00,-317.8E-06,+3.1639404E+00
-5.1741600E+00,-719.8E-06,+3.1639404E+00
-5.1740000E+00,-317.8E-06,+3.1639404E+00
-5.1738400E+00,-719.8E-06,+3.1639404E+00
-5.1736800E+00,-719.8E-06,+3.1639404E+00
-5.1735200E+00,-317.8E-06,+3.1639404E+00
-5.1733600E+00,-719.8E-06,+3.1639404E+00
-5.1732000E+00,-317.8E-06,+3.1639404E+00
-5.1730400E+00,+486.2E-06,+3.1639404E+00
-5.1728800E+00,+84.2E-06,+3.1639404E+00
-5.1727200E+00,-719.8E-06,+3.1639404E+00
-5.1725600E+00,-719.8E-06,+3.1639404E+00
-5.1724000E+00,-317.8E-06,+3.1239014E+00
-5.1722400E+00,-1.1219E-03,+3.1639404E+00
-5.1720800E+00,-719.8E-06,+3.1639404E+00
-5.1719200E+00,-1.1219E-03,+3.1639404E+00
-5.1717600E+00,-1.1219E-03,+3.1639404E+00
-5.1716000E+00,-719.8E-06,+3.1639404E+00
-5.1714400E+00,+84.2E-06,+3.1639404E+00
-5.1712800E+00,-317.8E-06,+3.1639404E+00
-5.1711200E+00,-719.8E-06,+3.1639404E+00
-5.1709600E+00,+84.2E-06,+3.1239014E+00
