x-axis,1,F1
second,Ampere,Volt
-464.32000E-03,-1.19699E-03,+3.61682129E+00
-464.24000E-03,-1.19699E-03,+3.61682129E+00
-464.16000E-03,-392.97E-06,+3.41589355E+00
-464.08000E-03,-392.97E-06,+3.41589355E+00
-464.00000E-03,-2.80503E-03,+3.41589355E+00
-463.92000E-03,-392.97E-06,+3.41589355E+00
-463.84000E-03,-1.19699E-03,+3.61682129E+00
-463.76000E-03,-2.00101E-03,+3.41589355E+00
-463.68000E-03,-392.97E-06,+3.41589355E+00
-463.60000E-03,-1.19699E-03,+3.61682129E+00
-463.52000E-03,+411.05E-06,+3.41589355E+00
-463.44000E-03,-2.00101E-03,+3.61682129E+00
-463.36000E-03,-2.00101E-03,+3.61682129E+00
-463.28000E-03,-1.19699E-03,+3.61682129E+00
-463.20000E-03,+411.05E-06,+3.41589355E+00
-463.12000E-03,-2.80503E-03,+3.61682129E+00
-463.04000E-03,-392.97E-06,+3.41589355E+00
-462.96000E-03,-392.97E-06,+3.61682129E+00
-462.88000E-03,-392.97E-06,+3.41589355E+00
-462.80000E-03,-1.19699E-03,+3.41589355E+00
-462.72000E-03,+411.05E-06,+3.41589355E+00
-462.64000E-03,-1.19699E-03,+3.41589355E+00
